city,cuisine,count,mean,std,min,25%,50%,75%,max
markham,thai,6.0,3.4166666666666665,0.3763863263545405,3.0,3.125,3.5,3.5,4.0
markham,vegan,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
markham,vegetarian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
markham,vietnames,16.0,3.125,0.5,2.5,2.875,3.0,3.5,4.0
marshall,american,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
mascouche,cafe,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
matthews,american,31.0,3.2903225806451615,0.8141886917701888,1.5,2.5,3.5,4.0,5.0
matthews,asian,4.0,3.375,0.25,3.0,3.375,3.5,3.5,3.5
matthews,barbequ,3.0,3.8333333333333335,0.2886751345948129,3.5,3.75,4.0,4.0,4.0
matthews,brazilian,2.0,4.0,0.7071067811865476,3.5,3.75,4.0,4.25,4.5
matthews,breakfast,10.0,3.55,0.5986094998689323,2.5,3.125,3.5,4.0,4.5
matthews,burger,11.0,3.3181818181818183,0.6431456783935997,2.5,2.75,3.5,3.5,4.5
matthews,cafe,6.0,4.0,0.7071067811865476,3.0,3.625,4.0,4.375,5.0
matthews,cajuncreol,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
matthews,chines,12.0,3.4166666666666665,0.701729465267237,2.5,2.875,3.5,4.0,4.5
matthews,french,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
matthews,indian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
matthews,italian,10.0,3.55,0.6851601597031489,2.0,3.5,3.5,4.0,4.5
matthews,japanes,7.0,4.142857142857143,0.4755948656056709,3.5,3.75,4.5,4.5,4.5
matthews,korean,2.0,3.75,0.3535533905932738,3.5,3.625,3.75,3.875,4.0
matthews,mediterranean,8.0,3.875,0.7440238091428449,2.5,3.75,4.0,4.5,4.5
matthews,mexican,12.0,3.125,0.5276448530110863,2.5,2.875,3.0,3.5,4.0
matthews,thai,2.0,4.25,0.3535533905932738,4.0,4.125,4.25,4.375,4.5
matthews,vegetarian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
matthews,vietnames,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
mayfield,barbequ,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
mayfield,italian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
mayfield heights,american,8.0,3.0625,0.6232117273791125,2.0,2.875,3.0,3.5,4.0
mayfield heights,breakfast,4.0,3.5,0.5773502691896257,3.0,3.0,3.5,4.0,4.0
mayfield heights,burger,5.0,3.3,0.758287544405155,2.0,3.5,3.5,3.5,4.0
mayfield heights,cafe,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
mayfield heights,chines,2.0,2.75,0.3535533905932738,2.5,2.625,2.75,2.875,3.0
mayfield heights,indian,2.0,3.75,0.3535533905932738,3.5,3.625,3.75,3.875,4.0
mayfield heights,italian,2.0,3.75,0.3535533905932738,3.5,3.625,3.75,3.875,4.0
mayfield heights,japanes,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
mayfield heights,mexican,3.0,3.1666666666666665,1.0408329997330663,2.0,2.75,3.5,3.75,4.0
mayfield heights,russian,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
mayfield heights,vegetarian,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
mayfield village,breakfast,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
mayfield village,italian,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
mc donald,breakfast,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
mc donald,chines,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
mc farland,american,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
mc farland,burger,2.0,3.5,0.7071067811865476,3.0,3.25,3.5,3.75,4.0
mc farland,chines,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
mc kees rocks,american,2.0,4.25,0.3535533905932738,4.0,4.125,4.25,4.375,4.5
mc kees rocks,burger,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
mc kees rocks,italian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
mc murray,burger,1.0,1.5,,1.5,1.5,1.5,1.5,1.5
mc murray,chines,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
mcadenville,american,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
mcadenville,burger,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
mccandless,american,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
mccandless township,american,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
mccandless township,italian,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
mcdonald,american,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
mcfarland,american,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
mcfarland,barbequ,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
mcfarland,breakfast,2.0,4.0,0.7071067811865476,3.5,3.75,4.0,4.25,4.5
mcfarland,burger,2.0,3.25,1.7677669529663689,2.0,2.625,3.25,3.875,4.5
mcfarland,cafe,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
mcfarland,italian,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
mcfarland,mexican,2.0,4.5,0.0,4.5,4.5,4.5,4.5,4.5
mckees rocks,american,5.0,3.9,0.22360679774997894,3.5,4.0,4.0,4.0,4.0
mckees rocks,breakfast,4.0,4.0,0.408248290463863,3.5,3.875,4.0,4.125,4.5
mckees rocks,burger,2.0,4.5,0.0,4.5,4.5,4.5,4.5,4.5
mckees rocks,cafe,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
mckees rocks,italian,6.0,3.8333333333333335,0.6831300510639732,2.5,4.0,4.0,4.0,4.5
mckees rocks,mexican,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
mckeesport,american,4.0,3.875,1.0307764064044151,2.5,3.625,4.0,4.25,5.0
mckeesport,barbequ,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
mckeesport,burger,3.0,2.3333333333333335,1.0408329997330663,1.5,1.75,2.0,2.75,3.5
mckeesport,italian,5.0,3.4,0.8944271909999159,2.0,3.0,4.0,4.0,4.0
mckeesport,mexican,3.0,3.1666666666666665,0.2886751345948129,3.0,3.0,3.0,3.25,3.5
mcmurray,american,7.0,3.142857142857143,0.5563486402641868,2.5,2.75,3.0,3.5,4.0
mcmurray,breakfast,3.0,2.8333333333333335,0.5773502691896258,2.5,2.5,2.5,3.0,3.5
mcmurray,burger,2.0,3.25,0.3535533905932738,3.0,3.125,3.25,3.375,3.5
mcmurray,cafe,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
mcmurray,chines,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
mcmurray,italian,5.0,3.7,0.570087712549569,3.0,3.5,3.5,4.0,4.5
mcmurray,mexican,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
medina,american,24.0,3.375,0.7696696072652383,2.0,3.0,3.5,4.0,5.0
medina,barbequ,3.0,4.0,0.5,3.5,3.75,4.0,4.25,4.5
medina,breakfast,7.0,3.357142857142857,0.6900655593423543,2.0,3.25,3.5,3.75,4.0
medina,burger,10.0,3.05,0.7619419633774973,2.0,2.5,3.25,3.5,4.0
medina,cafe,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
medina,chines,3.0,3.1666666666666665,0.2886751345948129,3.0,3.0,3.0,3.25,3.5
medina,italian,5.0,3.0,0.9354143466934853,1.5,3.0,3.0,3.5,4.0
medina,japanes,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
medina,mediterranean,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
medina,mexican,7.0,3.7142857142857144,0.2672612419124244,3.5,3.5,3.5,4.0,4.0
medina township,american,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
mentor,american,34.0,3.2941176470588234,0.6866436491305119,1.5,3.0,3.5,3.875,4.5
mentor,asian,3.0,3.3333333333333335,0.7637626158259733,2.5,3.0,3.5,3.75,4.0
mentor,barbequ,7.0,3.0714285714285716,0.6074928962939559,2.5,2.5,3.0,3.5,4.0
mentor,breakfast,12.0,3.2916666666666665,0.9404624909956255,1.5,2.5,3.25,4.0,4.5
mentor,burger,9.0,3.388888888888889,1.0540925533894598,2.0,2.5,3.5,4.0,5.0
mentor,cafe,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
mentor,chines,5.0,3.7,0.758287544405155,2.5,3.5,4.0,4.0,4.5
mentor,german,2.0,3.75,1.0606601717798212,3.0,3.375,3.75,4.125,4.5
mentor,italian,15.0,3.7666666666666666,0.6778818551368738,3.0,3.0,4.0,4.25,5.0
mentor,japanes,4.0,3.75,0.6454972243679028,3.0,3.375,3.75,4.125,4.5
mentor,mediterranean,5.0,3.9,0.5477225575051661,3.5,3.5,3.5,4.5,4.5
mentor,mexican,10.0,3.3,0.5374838498865699,2.5,3.0,3.5,3.5,4.0
mentor,thai,2.0,4.25,1.0606601717798212,3.5,3.875,4.25,4.625,5.0
mentor,vegan,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
mentor,vegetarian,2.0,4.5,0.0,4.5,4.5,4.5,4.5,4.5
mentor on the lake,burger,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
mentor on the lake,italian,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
mentor-on-the-lake,american,1.0,2.0,,2.0,2.0,2.0,2.0,2.0
mentor-on-the-lake,chines,2.0,3.25,1.0606601717798212,2.5,2.875,3.25,3.625,4.0
mentor-on-the-lake,italian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
mentor-on-the-lake,japanes,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
mentor-on-the-lake,mexican,2.0,3.75,0.3535533905932738,3.5,3.625,3.75,3.875,4.0
mercier,african,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
mesa,afghan,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
mesa,american,162.0,3.3518518518518516,0.7369757087632594,1.5,3.0,3.5,4.0,5.0
mesa,arabian,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
mesa,asian,16.0,3.71875,0.7063698275926947,2.0,3.5,4.0,4.0,5.0
mesa,barbequ,25.0,3.68,0.7199537022151725,1.5,3.5,4.0,4.0,5.0
mesa,brazilian,5.0,4.8,0.44721359549995787,4.0,5.0,5.0,5.0,5.0
mesa,breakfast,52.0,3.5288461538461537,0.7099672841016837,2.0,3.0,3.5,4.0,5.0
mesa,british,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
mesa,burger,68.0,2.698529411764706,1.033540884685297,1.0,1.875,3.0,3.5,4.5
mesa,cafe,31.0,3.7096774193548385,0.9108072751538155,1.5,3.0,4.0,4.5,5.0
mesa,cajuncreol,4.0,3.75,0.8660254037844386,3.0,3.0,3.75,4.5,4.5
mesa,caribbean,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
mesa,chines,58.0,3.4827586206896552,0.868379804333048,1.5,3.0,3.5,4.0,5.0
mesa,cuban,2.0,4.25,1.0606601717798212,3.5,3.875,4.25,4.625,5.0
mesa,german,2.0,4.75,0.3535533905932738,4.5,4.625,4.75,4.875,5.0
mesa,hawaiian,5.0,4.1,0.4183300132670378,3.5,4.0,4.0,4.5,4.5
mesa,indian,4.0,4.0,0.408248290463863,3.5,3.875,4.0,4.125,4.5
mesa,italian,48.0,3.4479166666666665,0.6782297305308037,2.0,3.0,3.5,4.0,4.5
mesa,japanes,19.0,3.736842105263158,0.5619514869490163,2.5,3.5,4.0,4.0,4.5
mesa,korean,8.0,3.875,0.5175491695067657,3.0,3.5,4.0,4.125,4.5
mesa,mediterranean,13.0,3.923076923076923,0.6722522420364822,2.5,3.5,4.0,4.5,5.0
mesa,mexican,137.0,3.4306569343065694,0.7769247487781952,1.0,3.0,3.5,4.0,5.0
mesa,russian,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
mesa,thai,23.0,3.891304347826087,0.5631994991912973,2.5,3.5,4.0,4.0,5.0
mesa,vegan,9.0,4.222222222222222,0.3632415786283894,3.5,4.0,4.5,4.5,4.5
mesa,vegetarian,4.0,4.375,0.47871355387816905,4.0,4.0,4.25,4.625,5.0
mesa,vietnames,19.0,3.973684210526316,0.5393845312155512,2.5,4.0,4.0,4.0,5.0
middleburg heights,american,10.0,3.45,0.49721446300587663,3.0,3.0,3.25,4.0,4.0
middleburg heights,breakfast,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
middleburg heights,burger,5.0,3.0,0.7071067811865476,2.0,3.0,3.0,3.0,4.0
middleburg heights,cafe,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
middleburg heights,italian,4.0,3.25,1.0408329997330663,2.0,2.75,3.25,3.75,4.5
middleburg heights,japanes,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
middleburg heights,mediterranean,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
middleburg heights,mexican,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0
middleburg heights,vietnames,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
middlefield,american,2.0,3.5,0.7071067811865476,3.0,3.25,3.5,3.75,4.0
middlefield,breakfast,2.0,3.75,0.3535533905932738,3.5,3.625,3.75,3.875,4.0
middlefield,cafe,2.0,3.75,1.7677669529663689,2.5,3.125,3.75,4.375,5.0
middlefield,chines,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
middlefield,mexican,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
middleton,american,22.0,3.4318181818181817,0.5185936693977221,2.0,3.125,3.5,3.875,4.0
middleton,barbequ,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
middleton,breakfast,4.0,3.75,0.28867513459481287,3.5,3.5,3.75,4.0,4.0
middleton,burger,8.0,3.1875,0.5938674695827104,2.5,2.875,3.0,3.625,4.0
middleton,cafe,2.0,4.25,0.3535533905932738,4.0,4.125,4.25,4.375,4.5
middleton,cajuncreol,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
middleton,chines,6.0,3.25,0.6123724356957945,2.5,3.0,3.0,3.75,4.0
middleton,french,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
middleton,indian,2.0,4.25,0.3535533905932738,4.0,4.125,4.25,4.375,4.5
middleton,italian,6.0,3.5833333333333335,0.3763863263545405,3.0,3.5,3.5,3.875,4.0
middleton,japanes,2.0,3.75,0.3535533905932738,3.5,3.625,3.75,3.875,4.0
middleton,korean,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
middleton,mediterranean,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
middleton,mexican,10.0,3.25,0.67700320038633,2.0,3.0,3.25,3.875,4.0
middleton,vegetarian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
midland,american,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
midland,barbequ,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
midland,burger,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
midland,italian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
midnapore,vietnames,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
midway,cafe,1.0,2.0,,2.0,2.0,2.0,2.0,2.0
millvale,american,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
millvale,breakfast,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
millvale,burger,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
millvale,cafe,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
millvale,italian,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
milton,american,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
milton,cafe,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
milton,italian,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
mint  hill,italian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
mint hill,american,5.0,3.2,1.036822067666386,1.5,3.0,3.5,4.0,4.0
mint hill,barbequ,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
mint hill,breakfast,3.0,3.6666666666666665,0.2886751345948129,3.5,3.5,3.5,3.75,4.0
mint hill,burger,3.0,3.0,1.0,2.0,2.5,3.0,3.5,4.0
mint hill,chines,2.0,3.5,0.7071067811865476,3.0,3.25,3.5,3.75,4.0
mint hill,kebab,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
mint hill,mexican,2.0,2.75,1.7677669529663689,1.5,2.125,2.75,3.375,4.0
missisauga,american,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
missisauga,burger,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
missisauga,italian,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
mississauga,afghan,13.0,3.5,0.816496580927726,2.0,3.0,3.5,4.0,5.0
mississauga,african,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
mississauga,american,93.0,3.182795698924731,0.7582335959770289,1.5,2.5,3.0,3.5,4.5
mississauga,arabian,4.0,3.75,0.5,3.5,3.5,3.5,3.75,4.5
mississauga,argentin,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
mississauga,asian,26.0,3.4423076923076925,0.5714354395191652,2.0,3.0,3.5,4.0,4.5
mississauga,barbequ,20.0,3.2,0.49736145915484,2.5,3.0,3.0,3.5,4.0
mississauga,breakfast,61.0,3.377049180327869,0.8299384400108543,1.5,2.5,3.5,4.0,5.0
mississauga,british,3.0,3.1666666666666665,0.7637626158259733,2.5,2.75,3.0,3.5,4.0
mississauga,burger,72.0,3.138888888888889,0.7562985392278532,1.0,2.5,3.25,3.5,5.0
mississauga,cafe,35.0,3.585714285714286,0.6911809404468375,2.0,3.0,3.5,4.0,4.5
mississauga,cajuncreol,2.0,3.5,0.0,3.5,3.5,3.5,3.5,3.5
mississauga,caribbean,26.0,3.8653846153846154,0.5011525178564368,3.0,3.5,4.0,4.375,4.5
mississauga,chines,91.0,3.2747252747252746,0.6635918100414518,1.0,3.0,3.0,3.75,5.0
mississauga,ethiopian,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
mississauga,french,4.0,3.375,0.6291528696058958,2.5,3.25,3.5,3.625,4.0
mississauga,indian,88.0,3.397727272727273,0.6572281174205108,1.5,3.0,3.5,4.0,5.0
mississauga,indonesian,2.0,4.25,1.0606601717798212,3.5,3.875,4.25,4.625,5.0
mississauga,italian,71.0,3.4577464788732395,0.8525025298380536,1.5,2.5,3.5,4.0,5.0
mississauga,japanes,38.0,3.513157894736842,0.6924968738856472,2.0,3.0,3.5,4.0,4.5
mississauga,korean,17.0,3.9411764705882355,0.348315273009618,3.5,3.5,4.0,4.0,4.5
mississauga,lebanes,9.0,3.1666666666666665,0.6614378277661476,2.0,3.0,3.0,3.5,4.0
mississauga,mediterranean,56.0,3.3125,0.7601584763001128,1.5,2.875,3.5,4.0,4.5
mississauga,mexican,26.0,3.2884615384615383,0.6507392246219206,2.0,3.0,3.5,3.5,4.5
mississauga,portugues,10.0,3.55,0.2838231060987733,3.0,3.5,3.5,3.5,4.0
mississauga,russian,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
mississauga,thai,20.0,3.425,0.7482435573078003,1.5,3.0,3.5,4.0,4.5
mississauga,turkish,4.0,3.5,0.408248290463863,3.0,3.375,3.5,3.625,4.0
mississauga,vegan,8.0,3.9375,0.6232117273791125,2.5,4.0,4.0,4.125,4.5
mississauga,vegetarian,10.0,3.45,0.864420165325996,2.0,2.75,3.5,4.0,4.5
mississauga,vietnames,30.0,3.7,0.4472135954999579,2.5,3.5,3.75,4.0,4.5
mississuaga,chines,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
monona,american,7.0,3.142857142857143,0.8997354108424372,2.0,2.5,3.0,3.75,4.5
monona,asian,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
monona,barbequ,2.0,4.25,1.0606601717798212,3.5,3.875,4.25,4.625,5.0
monona,breakfast,4.0,3.625,0.47871355387816905,3.0,3.375,3.75,4.0,4.0
monona,burger,4.0,2.875,1.0307764064044151,2.0,2.0,2.75,3.625,4.0
monona,caribbean,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
monona,chines,5.0,2.8,0.4472135954999579,2.5,2.5,2.5,3.0,3.5
monona,indian,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
monona,italian,3.0,3.6666666666666665,0.7637626158259733,3.0,3.25,3.5,4.0,4.5
monona,japanes,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
monona,mediterranean,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
monona,mexican,6.0,3.0833333333333335,0.917423929634859,2.0,2.5,3.0,3.5,4.5
monongahela,american,3.0,3.3333333333333335,1.1547005383792515,2.0,3.0,4.0,4.0,4.0
monongahela,cafe,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
monongahela,chines,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
monroe,american,12.0,3.2083333333333335,0.98761267097926,2.0,2.5,3.0,4.125,4.5
monroe,asian,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
monroe,barbequ,4.0,3.5,0.5773502691896257,3.0,3.0,3.5,4.0,4.0
monroe,burger,3.0,3.8333333333333335,1.2583057392117916,2.5,3.25,4.0,4.5,5.0
monroe,caribbean,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
monroe,chines,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
monroe,italian,2.0,2.75,0.3535533905932738,2.5,2.625,2.75,2.875,3.0
monroe,japanes,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
monroe,mexican,5.0,2.9,1.2449899597988732,2.0,2.0,2.0,4.0,4.5
monroeville,american,17.0,3.411764705882353,0.4044786041022078,2.5,3.0,3.5,3.5,4.0
monroeville,asian,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
monroeville,barbequ,2.0,1.75,1.0606601717798212,1.0,1.375,1.75,2.125,2.5
monroeville,breakfast,5.0,2.9,0.4183300132670378,2.5,2.5,3.0,3.0,3.5
monroeville,burger,9.0,2.8333333333333335,0.8291561975888501,1.5,2.5,2.5,3.0,4.5
monroeville,chines,4.0,3.75,0.5,3.5,3.5,3.5,3.75,4.5
monroeville,indian,5.0,3.8,0.570087712549569,3.0,3.5,4.0,4.0,4.5
monroeville,italian,9.0,3.6666666666666665,0.6123724356957945,3.0,3.0,3.5,4.0,4.5
monroeville,japanes,4.0,3.625,0.75,3.0,3.0,3.5,4.125,4.5
monroeville,mediterranean,2.0,3.75,1.0606601717798212,3.0,3.375,3.75,4.125,4.5
monroeville,mexican,5.0,3.1,0.5477225575051661,2.5,2.5,3.5,3.5,3.5
mont-royal,breakfast,2.0,2.25,0.3535533905932738,2.0,2.125,2.25,2.375,2.5
mont-royal,cafe,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
mont-royal,french,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
mont-saint-grégoire,american,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
mont-saint-hilaire,breakfast,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
mont-saint-hilaire,burger,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
mont-saint-hilaire,italian,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
mont-saint-hilaire,vegetarian,1.0,2.5,,2.5,2.5,2.5,2.5,2.5
montgomery,burger,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
monticello,american,5.0,3.7,0.5700877125495689,3.0,3.5,3.5,4.0,4.5
monticello,burger,2.0,1.75,0.3535533905932738,1.5,1.625,1.75,1.875,2.0
monticello,cafe,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
monticello,italian,2.0,2.75,1.7677669529663689,1.5,2.125,2.75,3.375,4.0
monticello,mexican,2.0,4.0,0.7071067811865476,3.5,3.75,4.0,4.25,4.5
montreal,american,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
montreal,barbequ,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
montreal,breakfast,6.0,3.4166666666666665,0.5845225972250061,2.5,3.125,3.5,3.875,4.0
montreal,burger,2.0,3.75,0.3535533905932738,3.5,3.625,3.75,3.875,4.0
montreal,cafe,3.0,3.8333333333333335,0.2886751345948129,3.5,3.75,4.0,4.0,4.0
montreal,chines,5.0,3.3,0.570087712549569,2.5,3.0,3.5,3.5,4.0
montreal,french,4.0,3.75,0.6454972243679028,3.0,3.375,3.75,4.125,4.5
montreal,german,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
montreal,indian,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
montreal,italian,2.0,4.0,0.7071067811865476,3.5,3.75,4.0,4.25,4.5
montreal,japanes,2.0,3.75,0.3535533905932738,3.5,3.625,3.75,3.875,4.0
montreal,korean,1.0,3.5,,3.5,3.5,3.5,3.5,3.5
montreal,portugues,2.0,3.75,0.3535533905932738,3.5,3.625,3.75,3.875,4.0
montreal,vegan,3.0,3.5,0.8660254037844386,3.0,3.0,3.0,3.75,4.5
montreal,vegetarian,2.0,3.75,0.3535533905932738,3.5,3.625,3.75,3.875,4.0
montreal-nord,caribbean,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
montreal-nord,italian,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
montreal-west,breakfast,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
montrose,burger,2.0,2.75,2.4748737341529163,1.0,1.875,2.75,3.625,4.5
montréal,afghan,4.0,4.0,0.7071067811865476,3.0,3.75,4.25,4.5,4.5
montréal,african,7.0,3.642857142857143,0.8997354108424372,2.0,3.25,4.0,4.25,4.5
montréal,american,104.0,3.7163461538461537,0.7028527966590666,2.0,3.5,3.5,4.0,5.0
montréal,arabian,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
montréal,argentin,3.0,4.0,0.8660254037844386,3.0,3.75,4.5,4.5,4.5
montréal,asian,80.0,3.5,0.6058783768999656,2.0,3.0,3.5,4.0,4.5
montréal,australian,1.0,4.5,,4.5,4.5,4.5,4.5,4.5
montréal,barbequ,67.0,3.529850746268657,0.7681175188995131,2.0,3.0,3.5,4.0,5.0
montréal,brazilian,5.0,3.8,0.758287544405155,3.0,3.5,3.5,4.0,5.0
montréal,breakfast,241.0,3.8174273858921164,0.6372689286428098,1.5,3.5,4.0,4.0,5.0
montréal,british,7.0,3.857142857142857,0.6267831705280087,2.5,4.0,4.0,4.0,4.5
montréal,burger,128.0,3.359375,0.8227510506456875,1.0,3.0,3.5,4.0,5.0
montréal,cafe,298.0,4.058724832214765,0.6201507241475626,2.0,4.0,4.0,4.5,5.0
montréal,cajuncreol,5.0,3.5,0.6123724356957945,3.0,3.0,3.5,3.5,4.5
montréal,caribbean,26.0,4.153846153846154,0.44202331995565053,3.5,4.0,4.0,4.5,5.0
montréal,chines,118.0,3.639830508474576,0.6914792554883186,2.0,3.5,3.5,4.0,5.0
montréal,cuban,4.0,4.25,0.28867513459481287,4.0,4.0,4.25,4.5,4.5
montréal,ethiopian,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
montréal,french,215.0,3.8930232558139535,0.5659312682572145,2.0,3.5,4.0,4.5,5.0
montréal,german,2.0,4.25,0.3535533905932738,4.0,4.125,4.25,4.375,4.5
montréal,hawaiian,8.0,3.625,0.23145502494313785,3.5,3.5,3.5,3.625,4.0
montréal,indian,77.0,3.642857142857143,0.6582329957482603,2.0,3.0,3.5,4.0,5.0
montréal,indonesian,3.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
montréal,italian,185.0,3.745945945945946,0.6365645714175576,1.5,3.5,4.0,4.0,5.0
montréal,japanes,125.0,3.796,0.6447555175563484,2.0,3.5,4.0,4.5,5.0
montréal,kebab,4.0,3.75,1.1902380714238083,2.0,3.5,4.25,4.5,4.5
montréal,korean,47.0,3.9680851063829787,0.5653419061597278,2.5,3.5,4.0,4.5,5.0
