,Importance,Idx,Token
805,0.00038763230591643834,378,conflict
806,0.00038728405432338444,1542,sake
807,0.000386993701640795,1783,teacher
808,0.00038685727451913176,546,dry
809,0.0003866652656511899,383,connect
810,0.0003866203073529786,585,engineering
811,0.0003863974685346088,1567,secret
812,0.00038635581888073347,629,experiment
813,0.00038622372542738666,1263,pain
814,0.00038391214062882107,1460,recommend
815,0.0003838875228311043,54,address
816,0.0003837835770358381,132,asshole
817,0.00038348480423258983,608,eventually
818,0.00038273207241870763,1094,marry
819,0.000382720887532095,803,ha
820,0.00038194499071177445,1799,text
821,0.0003818017184229355,495,develop
822,0.00038142941917892066,165,baby
823,0.000381336895935345,520,disorder
824,0.00038129329783876656,721,forever
825,0.0003808384814470686,18,9w1
826,0.0003805575206033404,177,basic
827,0.00038045687401401073,968,irrational
828,0.0003788191536223271,1781,tea
829,0.000378785551804012,675,favourite
830,0.00037863681928741277,104,anyways
831,0.0003785421060451819,1693,spot
832,0.0003785124365856421,933,instance
833,0.00037833758183519495,272,car
834,0.0003782200244780781,1206,normally
835,0.0003781704975190435,364,complex
836,0.00037797451980306094,380,confused
837,0.0003778873335723744,362,complete
838,0.00037777739153332034,298,chat
839,0.00037772303816788346,1373,present
840,0.00037684365824985585,1144,mix
841,0.00037674158200213387,1935,water
842,0.00037657928756561746,987,jump
843,0.00037644048995906764,214,blame
844,0.00037643056074464817,101,anxious
845,0.0003760862750988233,932,inspire
846,0.00037537603482467046,829,heavily
847,0.0003750123814298804,811,handle
848,0.00037380062065386487,1794,tendency
849,0.0003736090974632266,758,genre
850,0.0003728226195547086,1072,lyric
851,0.0003726512685027273,87,amusing
852,0.0003725184203727423,832,heh
853,0.0003723449393596432,526,dog
854,0.0003720154590726483,1785,tear
855,0.0003716593813295135,1548,scared
856,0.00037125283842148526,1615,shut
857,0.0003707488872880336,1721,strength
858,0.00037041613489388484,525,doctor
859,0.0003693775240426144,1728,structure
860,0.0003690147116025989,1658,socialize
861,0.0003681519667787712,40,accurate
862,0.00036737327371858577,1834,touch
863,0.0003670280987270917,854,hole
864,0.0003665873205174721,1938,weak
865,0.00036631319782065656,1434,rant
866,0.00036530019299959205,1450,reality
867,0.0003652424987455572,1954,wild
868,0.000365195604088878,1281,passion
869,0.0003645674063472331,102,anybody
870,0.00036429992338324747,984,judge
871,0.00036354101909178446,690,field
872,0.0003624994316064553,595,episode
873,0.00036232307054100604,1456,receive
874,0.00036169919914585903,1483,religious
875,0.0003615787233224102,1902,valid
876,0.00036151198809864817,1393,profile
877,0.0003604913919695326,1549,scary
878,0.0003604679095630382,821,hat
879,0.0003602356288128177,174,bar
880,0.0003599594747431606,1796,terrible
881,0.000359832776752967,1973,worker
882,0.0003597959313488497,1580,sensor
883,0.00035975308808204305,623,exercise
884,0.000359656644072275,795,guide
885,0.0003595809754615479,1854,trouble
886,0.00035922229126596406,12,5w6
887,0.000359217941638058,882,ice
888,0.0003590941474779574,688,fiction
889,0.0003590867130314703,1179,naturally
890,0.0003590744976062676,1659,socially
891,0.0003583062242687472,744,fully
892,0.00035693268344113167,146,attractive
893,0.0003563545081367781,341,color
894,0.0003549755207700012,1379,pride
895,0.0003547637017551151,1864,tv
896,0.000354011932664197,73,ahead
897,0.0003533890392536991,1523,rolleye
898,0.00035320925118518664,1552,schedule
899,0.0003531081205509289,1517,risk
900,0.00035234353561908074,50,actual
901,0.0003521258606153615,406,core
902,0.00035199304294645313,620,excited
903,0.0003519072619945429,1886,university
904,0.0003518551794931422,1238,omg
905,0.00035184642399032246,1381,principle
906,0.0003518360915485779,469,decent
907,0.00035131195854304223,1227,odd
908,0.0003510506478531603,1776,task
909,0.000350997769324055,153,avatar
910,0.0003508910879292956,183,beat
911,0.0003504337004182526,1845,travel
912,0.000349805086267248,1991,yep
913,0.0003494859071811251,39,account
914,0.000349180516685961,1360,potential
915,0.0003491058370572043,1254,outcome
916,0.00034894148003545476,1348,poor
917,0.0003488955424029388,256,bully
918,0.00034868578400878205,1080,majority
919,0.00034862583992009504,846,history
920,0.00034832619265018935,1194,news
921,0.00034822618025489243,1846,treat
922,0.00034816275404298686,1910,vibe
923,0.00034778681255344786,81,alot
924,0.00034751781764789507,1714,store
925,0.0003472472059753968,1648,slow
926,0.00034715349419620767,1564,season
927,0.0003469932471250975,545,drunk
928,0.000346638559509454,1225,occasionally
929,0.0003466240372383783,1920,vs
930,0.00034657935688957233,1441,reach
931,0.0003461293580134246,355,communication
932,0.0003460649169549486,1916,visit
933,0.00034565860797003254,1727,strongly
934,0.0003452669256238183,544,drug
935,0.0003449622784172162,1678,sp
936,0.0003446734289943652,1591,sexual
937,0.00034458979799110545,1370,preference
938,0.00034447766329288637,1028,library
939,0.00034442992093277046,1408,psychology
940,0.00034386723035570443,639,extravert
941,0.00034349681181639893,273,card
942,0.00034300738802843874,736,friendly
943,0.0003430036574190571,1884,unique
944,0.00034299769037517624,1963,wise
945,0.0003417792591870445,1704,status
946,0.00034149917688592663,992,kick
947,0.0003414349236880995,1291,peace
948,0.0003414084215450188,1808,thinker
949,0.0003411057852715681,844,hilarious
950,0.0003400444079277485,1383,pro
951,0.0003396478368629271,719,foot
952,0.0003393144865301278,1622,sign
953,0.0003384855947077128,727,forward
954,0.00033837971110579576,1126,message
955,0.00033832896816348524,1463,refer
956,0.0003382506209146414,1175,nail
957,0.0003376928696228793,1762,surprised
958,0.00033741797464254507,900,immediately
959,0.00033738385568571165,1062,loud
960,0.0003372262848109848,814,happiness
961,0.00033716627472329876,401,cook
962,0.0003371487316847465,935,instinct
963,0.0003365969392105149,565,effective
964,0.0003364572782517035,86,american
965,0.0003358311002051445,75,air
966,0.0003357858834729277,295,charge
967,0.0003357464959349118,426,creative
968,0.00033533210679430656,701,fire
969,0.000334955495699861,127,aside
970,0.00033467092487419927,1152,mood
971,0.0003344252587438273,1346,poll
972,0.0003338086929361764,354,communicate
973,0.00033368168829986855,1099,master
974,0.0003333370073729347,387,consequence
975,0.0003332041026515994,1410,pull
976,0.0003325807656110641,335,code
977,0.0003324555585832853,157,aware
978,0.0003320512671731192,1025,letter
979,0.00033141877675917005,223,board
980,0.00033066031501532603,684,fellow
981,0.0003305322018960673,1418,quality
982,0.0003305102930621689,1550,scenario
983,0.00032887249858631494,491,despite
984,0.0003284731639170572,1218,observation
985,0.0003275980926921435,1583,series
986,0.00032734649591048326,1997,yup
987,0.0003273324833583892,1568,section
988,0.0003272060024541559,1350,popular
989,0.0003270189559255763,670,fat
990,0.0003263481274955876,1879,uncomfortable
991,0.0003259965016465872,1771,table
992,0.00032593950955624846,1312,photo
993,0.0003254069655690213,1980,writer
994,0.00032536316840934616,20,:3
995,0.0003249380021747052,1528,roommate
996,0.00032488659552097024,1558,scream
997,0.00032462424443864963,945,interaction
998,0.00032441611515139683,1183,nearly
999,0.00032426006825737,1427,race
1000,0.0003242376611712024,672,fault
1001,0.00032370695995817886,1882,unfortunately
1002,0.0003234553104609224,41,achieve
1003,0.0003226159610731076,679,feed
1004,0.0003222040565440621,379,confuse
1005,0.00032218903529067497,444,current
1006,0.00032158635112349373,1983,wtf
1007,0.0003213334941131838,1280,pass
1008,0.00032132150533540976,1560,screw
1009,0.0003212163332879773,563,education
1010,0.00032107199319176915,277,carry
1011,0.000320971273572373,68,aggressive
1012,0.0003208514466481022,731,french
1013,0.0003207787009546243,375,confidence
1014,0.00032064108927165163,1738,subjective
1015,0.00032021133718610086,1896,useless
1016,0.00032006023881092486,306,childhood
1017,0.0003198738765460584,1318,pic
1018,0.0003197211000192559,1840,train
1019,0.0003193033376211955,1744,suddenly
1020,0.00031919203774566216,222,blush
1021,0.00031857655585182344,76,album
1022,0.00031856985940329944,394,content
1023,0.0003182774158003245,1491,report
1024,0.0003182269044945433,951,interpret
1025,0.0003182111999417209,344,combine
1026,0.0003179593953168335,1623,signature
1027,0.00031791146438187127,706,flaw
1028,0.00031786211119529714,776,gosh
1029,0.00031744648339959095,1502,responsibility
1030,0.00031699355846095197,376,confident
1031,0.0003167093731277529,1394,program
1032,0.00031622050496372386,837,helpful
1033,0.000315361888223817,88,analysis
1034,0.0003149685487557599,761,genuinely
1035,0.0003149400727847702,189,beginning
1036,0.0003148793951908576,1092,marriage
1037,0.0003145322973686349,531,double
1038,0.00031449095813360697,237,box
1039,0.00031397316180864347,1375,pretend
1040,0.00031367178320255084,1317,piano
1041,0.00031271784714052695,343,combination
1042,0.0003126807139234341,1165,multiple
1043,0.0003124209352176733,819,harry
1044,0.0003123248693116566,1578,sensing
1045,0.0003112735334948216,485,depth
1046,0.00031047279179057864,294,characteristic
1047,0.00031044239679212067,416,cousin
1048,0.0003104416144687052,1105,mature
1049,0.0003103662341181068,1769,sx
1050,0.00031017804886402376,238,boy
1051,0.0003098723079551621,570,elaborate
1052,0.0003098449059339151,1996,youtube
1053,0.0003096552994551272,440,culture
1054,0.00030887697189119125,1446,ready
1055,0.00030844685217285906,879,husband
1056,0.00030842997014027344,1890,update
1057,0.0003079359318820996,1285,path
1058,0.00030746101374093344,366,compliment
1059,0.0003067405337866672,79,alive
1060,0.000305997338581733,609,everybody
1061,0.00030577703406086467,1546,scale
1062,0.0003055834396288737,625,existence
1063,0.00030459943386208365,161,awful
1064,0.00030413211356681327,1074,mad
1065,0.00030408493698558736,188,begin
1066,0.00030355666160654447,1457,recent
1067,0.00030281455058298116,751,gather
1068,0.0003025591351035727,1021,left
1069,0.00030255524351908064,1595,shall
1070,0.00030242796822525656,971,jack
1071,0.00030186723632823643,186,bed
1072,0.0003018260263055834,1761,surprise
1073,0.0003014608764452284,596,equal
1074,0.00030109316447972704,599,escape
1075,0.00030073134942967144,1604,shirt
1076,0.0003004644722583526,1298,perfectly
1077,0.00030033143892979044,1492,represent
1078,0.0003000652905780106,1054,longer
1079,0.00030004524619899357,833,hehe
1080,0.0003000194076074604,275,career
1081,0.00029978233086066277,1624,significant
1082,0.0002993732725242955,1244,opportunity
1083,0.00029934305929773614,1993,yesterday
1084,0.00029871482889116583,912,independent
1085,0.00029791331371063166,929,insight
1086,0.0002978630216808858,1930,war
1087,0.00029754277304660056,1438,rate
1088,0.00029713232239330934,201,bias
1089,0.00029648236927180073,82,alright
1090,0.0002962691271084762,849,hm
1091,0.0002962290569437696,630,expert
1092,0.00029616231457588155,917,info
1093,0.0002959356791011241,1160,mountain
1094,0.00029574498619831883,638,extra
1095,0.0002957343430485767,604,esteem
1096,0.00029568943806229983,1173,mystery
1097,0.00029567860457277944,60,adult
1098,0.0002956160427588744,1290,pc
1099,0.0002954529409022784,976,jesus
1100,0.00029509952422003994,250,btw
1101,0.0002949627417870632,103,anymore
1102,0.00029482736320959814,1572,selfish
1103,0.00029402807154232247,1619,sick
1104,0.000293634512422155,16,7w8
1105,0.000293600239799319,943,intention
1106,0.0002935454197984054,1335,plot
1107,0.00029341976314148247,1257,overall
1108,0.00029271701971885964,1765,suspect
1109,0.0002926276843664811,712,fly
1110,0.00029247122727824867,906,impression
1111,0.0002924644272482282,279,casual
1112,0.00029236717982613876,1507,return
1113,0.0002922560354352854,1406,psychological
1114,0.00029192745364017895,197,best
1115,0.0002916544686796106,635,expression
1116,0.00029109836377293023,46,active
1117,0.0002907829578374956,824,health
1118,0.00029065109624641715,905,impossible
1119,0.00029057774877197653,271,capable
1120,0.00029052588941015547,312,christian
1121,0.00028912630551633295,529,dominate
1122,0.00028898378907239627,259,burn
1123,0.00028856546246528987,535,drama
1124,0.00028843676867566347,999,kitteh
1125,0.00028749817992811957,852,hobby
1126,0.0002873428284266674,1489,repeat
1127,0.00028714268483336287,1461,record
1128,0.00028651651004864834,331,cloud
1129,0.00028634708198082344,420,crap
1130,0.0002858950033331704,1459,recognize
1131,0.00028565005001277883,164,aww
1132,0.00028561659613321846,800,gut
1133,0.00028558384629861827,573,email
1134,0.00028489829950685504,503,differently
1135,0.0002844430663249206,1870,typing
1136,0.0002843710759273592,122,arrogant
1137,0.0002843623674003589,1392,professor
1138,0.00028381820290402813,1627,silly
1139,0.00028373614183846934,1816,till
1140,0.0002834978023942861,762,german
1141,0.00028314482497621146,568,ego
1142,0.00028260022933141284,817,hardly
1143,0.00028251203464645135,1749,suit
1144,0.00028249033054518474,1464,reference
1145,0.0002818878260606136,522,distance
1146,0.0002812043681804451,316,circumstance
1147,0.00028088973479426313,1686,speed
1148,0.00028085150798650164,1959,wing
1149,0.0002805192145483467,1445,reading
1150,0.0002802850512334262,139,attack
1151,0.00028015293993046737,1653,smell
1152,0.000280024338056677,324,clean
1153,0.00027984391963913323,1521,role
1154,0.0002794918063653113,767,girlfriend
1155,0.0002794421556199266,1125,mess
1156,0.00027939776350849603,208,birthday
1157,0.00027885105417680615,723,forgive
1158,0.0002788157282853438,15,7w6
1159,0.00027868464995246144,1417,puzzle
1160,0.00027785512331150015,300,cheat
1161,0.00027764862297092487,1836,town
1162,0.0002765867772354594,1965,withdraw
1163,0.0002762154936880596,489,design
1164,0.0002759853359514839,1772,talent
1165,0.0002759425048944365,479,delete
1166,0.00027591444549608104,509,direction
1167,0.00027525465936048126,244,brilliant
1168,0.0002751455779225398,550,dunno
1169,0.0002748281046436464,1928,wanna
1170,0.0002745178192746975,1300,period
1171,0.00027395852576480906,616,exam
1172,0.00027380188471056295,1412,pure
1173,0.0002733747027386909,179,basis
1174,0.000273005749597157,1985,ya
1175,0.00027292586196778006,618,excellent
1176,0.0002725894456137698,56,admire
1177,0.00027237543812105364,1684,specifically
1178,0.00027224875164988464,760,genuine
1179,0.0002721812171872595,1336,plus
1180,0.0002719541732020515,77,alcohol
1181,0.0002718209886723973,1366,practically
1182,0.00027165814964204055,1079,major
1183,0.0002712370356961067,85,america
1184,0.0002711154417018833,1740,success
1185,0.0002705310394800493,1102,material
1186,0.0002703402917032397,1048,lock
1187,0.00026994481986766474,1905,vary
1188,0.0002692908455523452,1286,patience
1189,0.0002692521649041527,740,frustrating
1190,0.0002690927041253745,303,chemistry
1191,0.00026855233691358863,1374,pressure
1192,0.0002684264150318827,1851,trip
1193,0.00026818850020725657,1171,myers
1194,0.0002678024707090061,1044,lmao
1195,0.00026767481337149984,1453,reasonable
1196,0.0002676514694053528,242,briggs
1197,0.0002666463384085805,1469,regret
1198,0.00026638560810127664,1632,sing
1199,0.00026563333668522726,967,irl
1200,0.0002645731812838871,1339,poetry
1201,0.0002643110617203459,925,insane
1202,0.00026423245719276974,1093,married
1203,0.00026414200163170983,1154,moral
1204,0.00026363683590010595,1663,soft
1205,0.00026336872795880705,1865,twice
1206,0.0002632631206268156,1904,variety
1207,0.0002631647507311244,309,chocolate
1208,0.00026286206542490946,72,ah
1209,0.00026272107786807895,1485,remain
1210,0.00026237321070908293,1518,road
1211,0.0002622660468601545,58,adorable
1212,0.0002620060515623725,1270,paper
1213,0.000261896367062129,1189,nerd
1214,0.0002618747615630754,1448,realise
1215,0.00026178108663354153,633,explore
1216,0.00026176841799755416,1768,switch
1217,0.0002613293481797196,1498,resource
1218,0.00026128369079794067,728,freak
1219,0.0002606814126871055,537,drawing
1220,0.00026061653177337064,1109,meaningful
1221,0.00025999356328007187,1067,loyal
1222,0.0002599932044918184,17,8w7
1223,0.00025979157041552226,1153,moon
1224,0.00025975609901974936,699,finger
1225,0.0002597148697496269,1332,player
1226,0.0002596757458976491,1661,socionic
1227,0.0002595412428366736,1136,minded
1228,0.00025947871011087483,192,behaviour
1229,0.0002594708235514836,1398,prone
1230,0.00025942593272286875,927,insecurity
1231,0.00025897074361283686,1824,tomorrow
1232,0.0002584540750496409,262,busy
1233,0.0002579181452097994,1344,politic
1234,0.0002578189445546071,1592,sexy
1235,0.0002577607797186156,1057,loose
1236,0.0002573204495637025,1944,weed
1237,0.00025730629280279493,1999,zone
1238,0.0002572832046620521,1056,loop
1239,0.0002571650918380167,578,empathy
1240,0.00025705710772320806,1449,realistic
1241,0.0002569692413310127,32,absorb
1242,0.0002565090785441669,510,directly
1243,0.0002563510605651288,190,behave
1244,0.00025633461969804406,557,earth
1245,0.00025624609531520046,1255,outgoing
1246,0.00025595848187645343,107,apologize
1247,0.0002557123124464929,1873,ugly
1248,0.00025513980993638547,941,intend
1249,0.0002550912694008885,1952,wife
1250,0.00025500082109536316,171,ball
1251,0.0002548641376336433,856,holy
1252,0.0002545130876429305,659,false
1253,0.0002542930416814616,328,click
1254,0.0002542669885092497,507,dinner
1255,0.00025396023468648266,1251,orient
1256,0.0002538061310632792,1488,remove
1257,0.0002537581047719573,145,attraction
1258,0.0002534581147855672,397,contribute
1259,0.00025290177081196556,1700,stare
1260,0.0002525779876142799,1718,stranger
1261,0.0002525114935043142,1091,mark
1262,0.00025249131881396625,193,belief
1263,0.0002524625321329923,1664,solid
1264,0.0002524547246973215,1425,quiz
1265,0.0002520414229195482,260,bus
1266,0.0002519984156290673,988,jung
1267,0.0002519906214262528,881,i.e.
1268,0.00025122650146497193,732,frequently
1269,0.0002512235324228692,1221,obsession
1270,0.0002507605402839503,1766,swear
1271,0.0002505631155473773,315,circle
1272,0.00025024535674375266,36,accidentally
1273,0.00025016924074390816,1283,passive
1274,0.00024928607614042766,1598,shape
1275,0.00024903501739925233,1986,yay
1276,0.0002488088352192071,1695,stack
1277,0.0002486992487351155,347,comfort
1278,0.00024832681867918016,1602,sherlock
1279,0.00024797699801594914,830,heavy
1280,0.0002477466633171408,452,daily
1281,0.00024722956463659807,218,blood
1282,0.0002467873291336489,657,fake
1283,0.0002465245597588074,1397,promise
1284,0.00024621317787591935,1147,modern
1285,0.0002461332468061894,0,'d
1286,0.0002460857705454471,667,fascinating
1287,0.0002460324237636751,1634,sir
1288,0.0002460178450304074,1541,safe
1289,0.0002459179204472623,1043,living
1290,0.0002459075920435133,210,bitch
1291,0.00024580782195277674,589,enter
1292,0.00024580227590431723,1086,manipulate
1293,0.00024569380346856263,923,innocent
1294,0.0002456653458804274,645,extroverted
1295,0.00024539896118353025,105,apart
1296,0.00024523147957241585,1603,shift
1297,0.00024515911693123775,1741,successful
1298,0.00024505288895169437,1040,literature
1299,0.0002448118149504561,808,hair
1300,0.0002447305942717645,1016,leader
1301,0.00024460473853658767,956,introversion
1302,0.0002443040579171315,1906,vent
1303,0.00024401346178160946,1226,occur
1304,0.0002437826459641218,1877,um
1305,0.00024317189623480228,62,adventure
1306,0.00024308954848607328,1322,pink
1307,0.00024306655554626297,323,classical
1308,0.00024285671936063533,1736,sub
1309,0.00024280032377814833,1649,slowly
1310,0.00024279991860119587,206,bird
1311,0.00024229680004396174,126,artistic
1312,0.0002422584525272544,1926,wall
1313,0.00024212570013683763,789,grey
1314,0.00024189163774239448,492,destroy
1315,0.00024145340107272663,1690,spirit
1316,0.0002414014786698361,391,constant
1317,0.00024110690300675104,1411,punch
1318,0.00024107710094516366,158,awareness
1319,0.00024089902362920491,342,colour
1320,0.00024070591551100606,26,^^
1321,0.00024069038346636936,1191,ness
1322,0.00024040066260764731,1442,react
1323,0.00024039728221869006,632,explanation
1324,0.00024031961932391224,226,bold
1325,0.0002402829661987191,307,chill
1326,0.00024020836604068428,1547,scar
1327,0.0002401955901316134,1077,mainly
1328,0.0002401000855743249,894,illness
1329,0.0002400636372898207,488,deserve
1330,0.00023991903837937114,1342,police
1331,0.00023985371559865587,1625,silence
1332,0.0002397853014576188,94,anime
1333,0.00023949824472929826,664,fantastic
1334,0.00023925299411334887,1687,spell
1335,0.00023924356886005193,1065,lover
1336,0.00023883178314397578,1640,sj
1337,0.00023877029150908276,352,commitment
1338,0.00023849241281751501,866,horror
1339,0.0002383628948382588,1192,neutral
1340,0.00023834330896648783,798,guitar
1341,0.00023821512455201782,1522,roll
1342,0.00023820711460449562,1245,oppose
1343,0.0002377525484447079,166,background
1344,0.00023764029349619516,1947,weight
1345,0.00023762007848162172,1466,refuse
1346,0.00023752414607661188,660,familiar
1347,0.00023718200023366823,83,alternative
1348,0.00023674154644243582,204,bill
1349,0.00023656612910636575,1857,trump
1350,0.00023633242685963056,1606,shitty
1351,0.00023628475231999752,1433,range
1352,0.00023621477953963182,436,crowd
1353,0.00023616599851783822,1530,rough
1354,0.00023604338673696175,875,humanity
1355,0.00023580051426819036,1117,meh
1356,0.000235720372235701,168,badly
1357,0.00023571666894033449,1424,quit
1358,0.00023568317807560142,1333,pleasure
1359,0.00023555015715031105,1838,track
1360,0.00023513504457495913,121,arm
1361,0.00023497641141245678,276,careful
1362,0.00023490703992320568,913,indicate
1363,0.00023469411598665303,1643,skip
1364,0.0002346478267006643,1161,mouth
1365,0.0002345422490844697,69,agnostic
1366,0.00023434030982677872,1484,rely
1367,0.0002341367312290659,1143,misunderstood
1368,0.00023384407085436448,185,beauty
1369,0.00023376963161303,598,error
1370,0.00023348637193081759,1296,perception
1371,0.00023302553387764824,422,crave
1372,0.00023279145098591025,1828,tonight
1373,0.00023275182121146033,1725,strike
1374,0.00023234260265063512,1274,park
1375,0.00023215391740871976,170,balance
1376,0.00023206767926263426,1253,originally
1377,0.00023201284942819364,439,cuddle
1378,0.000231891328832717,637,external
1379,0.0002318398820141818,534,drain
1380,0.00023177950973472374,1866,twin
1381,0.00023142548004636575,34,abuse
1382,0.00023109952437720717,1790,teenager
1383,0.00023066296909668243,1071,lurk
1384,0.00023056162772000621,1266,painting
1385,0.00023040156389072028,752,gay
1386,0.00023038150799697,1516,rise
1387,0.00023037658271966974,920,initially
1388,0.00022988554833639787,1588,setting
1389,0.00022980115160717255,1946,weekend
1390,0.00022971010364554592,1710,stereotypical
1391,0.0002294796473694432,1848,trend
1392,0.00022946885594173639,1299,perform
1393,0.0002292433363052744,1957,wind
1394,0.0002290261478677336,65,affection
1395,0.00022892325310777982,1747,suggestion
1396,0.00022888892814664527,861,honesty
1397,0.00022866488595397693,1415,pursue
1398,0.00022863455830456902,689,fictional
1399,0.00022862925229381054,169,bag
1400,0.0002282983269187271,851,hmmm
1401,0.00022826515732943635,978,john
1402,0.00022807938778422702,1022,leg
1403,0.0002279728922174258,427,creativity
1404,0.00022775185647361132,788,green
1405,0.00022772623247573575,1455,recall
1406,0.00022737315554937818,1069,lucky
1407,0.00022711640028675283,1533,rude
1408,0.00022700970626689327,1724,stressful
1409,0.00022673621370625878,143,attitude
1410,0.00022630437851442223,864,hopefully
1411,0.0002256849405576696,524,distract
1412,0.00022559863268666408,1271,paragraph
1413,0.00022502120029140786,1593,shadow
1414,0.00022465576435994771,151,auxiliary
1415,0.00022456728623140504,1122,mentally
1416,0.00022397248215667644,1819,tip
1417,0.0002239353673215479,373,condition
1418,0.00022390973887985557,1712,stone
1419,0.00022378044998573032,290,channel
1420,0.00022376253865742334,1958,window
1421,0.0002237574013977319,112,appearance
1422,0.0002236016026823498,417,cover
1423,0.00022343415296391609,205,biology
1424,0.00022326230649121734,1268,panic
1425,0.00022312747665407932,334,co
1426,0.0002226945583736422,411,cost
1427,0.00022240672797338968,1002,label
1428,0.0002218399515940602,1013,lay
1429,0.00022182327054965886,284,center
1430,0.00022160226444520873,320,clash
1431,0.0002214272759655353,521,display
1432,0.00022111329984190247,175,barely
1433,0.0002210299579332623,765,gift
1434,0.00022098029064881734,1644,sky
1435,0.00022097616698095137,448,cuz
1436,0.00022090600277574395,1132,mile
1437,0.00022082826605665477,1763,surround
1438,0.00022053016732574333,621,exciting
1439,0.00022037326729271555,1899,usual
1440,0.0002203623302329464,148,author
1441,0.00022026979496536447,1805,therapy
1442,0.00021998338436336946,322,classic
1443,0.00021969148566581046,1871,typology
1444,0.0002195498904321912,997,king
1445,0.00021923088362643846,450,cynical
1446,0.0002191840171203534,710,flow
1447,0.00021911102637235016,251,buddy
1448,0.00021903796439107375,149,authority
1449,0.00021900047897687065,1511,ride
1450,0.00021895388557907963,820,harsh
1451,0.00021868542795881556,1559,screen
1452,0.00021854029112545797,254,building
1453,0.00021811486460368497,474,defend
1454,0.0002178577206468278,1822,tmlt
1455,0.00021785579856475955,1313,phrase
1456,0.00021777142164793614,460,daughter
1457,0.000217718620638164,902,impact
1458,0.0002176396259996668,1626,silent
1459,0.00021715086141424765,1113,meditation
1460,0.0002170689586214541,91,anger
1461,0.00021632838213950708,649,facial
1462,0.0002160708971138702,1618,sibling
1463,0.00021578317803966677,264,button
1464,0.000215379896237189,1696,stage
1465,0.00021513502520258574,8,3w4
1466,0.0002148888436256718,418,coworker
1467,0.00021488720230552135,1612,shot
1468,0.00021457970211599504,572,elementary
1469,0.0002144571110497948,1915,vision
1470,0.00021441709517748788,998,kiss
1471,0.00021434031722128956,1594,shake
1472,0.00021431401103300874,1023,lesson
1473,0.000214255864266286,1802,theme
1474,0.00021425510615993176,1532,routine
1475,0.0002142046198632792,556,earn
1476,0.0002141331969200085,877,humour
1477,0.00021379905764376837,1118,mellow
1478,0.00021345452101463667,597,equally
1479,0.0002130810878244032,547,dude
1480,0.00021277857440381,930,insightful
1481,0.00021251982439581603,382,confusion
1482,0.00021220428596195362,896,imagination
1483,0.00021220018233373948,402,cookie
1484,0.0002121923422473514,1167,murder
1485,0.00021203630604005154,1917,visual
1486,0.00021200907971295413,1582,separate
1487,0.00021200619654414884,777,got
1488,0.0002117567609962915,13,6w5
1489,0.00021168818427011265,530,door
1490,0.0002112811636444124,216,block
1491,0.00021080036614112867,730,freedom
1492,0.000210754263395372,500,differ
1493,0.0002104986485921941,1361,potter
1494,0.00021001337974027188,1359,poster
1495,0.00021001205664870307,494,determine
1496,0.00020983131508055174,1614,shower
1497,0.00020965780557607338,708,flirt
1498,0.00020962349468399628,1720,street
1499,0.00020957556789086417,974,jean
1500,0.0002092216522582465,1199,nightmare
1501,0.00020914157857397655,955,introduce
1502,0.00020876050760450758,1825,ton
1503,0.00020870884019505897,584,engage
1504,0.0002086913476533703,1401,properly
1505,0.0002085610861289202,1509,rich
1506,0.00020782647229740866,831,heck
1507,0.00020737243258391432,1921,vs.
1508,0.0002071586029550999,59,adore
1509,0.00020627787570347733,1134,milk
1510,0.00020614767693245402,187,beer
1511,0.00020600765506923968,1941,weather
1512,0.00020579022895378534,198,bet
1513,0.00020557040405148088,1420,questionnaire
1514,0.00020539796320028246,129,asleep
1515,0.00020525611749265204,1961,winter
1516,0.0002049132288155812,1367,practice
1517,0.00020480721265826144,1363,powerful
1518,0.00020435637139808868,1308,phase
1519,0.00020405541529581867,1177,native
1520,0.00020389552015562693,1402,protect
1521,0.00020388938103240827,1472,reject
1522,0.0002037665693130612,1371,prepare
1523,0.00020360796401239594,1258,overcome
1524,0.00020360234174580371,431,crisis
1525,0.0002033023688976495,936,instrument
1526,0.00020323961546194486,30,absolute
1527,0.00020299249745483496,1315,physically
1528,0.00020291371512804759,1505,restaurant
1529,0.00020196843365750662,377,confirm
1530,0.00020123915573605266,739,frustrated
1531,0.0002011942668823293,1267,pair
1532,0.00020109840349144602,1987,yea
1533,0.0002009052292806065,673,favor
1534,0.0002007882383818325,1479,relax
1535,0.00020073868785625435,1849,trick
1536,0.00020045379103598263,1551,scene
1537,0.00020026061110915534,1601,shell
1538,0.0002002580955671161,330,clothe
1539,0.00019991316584886868,53,addict
1540,0.0001999007446823943,215,blind
1541,0.0001987876449066062,1467,regard
1542,0.00019828827965385866,1399,proof
1543,0.00019790478064535895,296,charming
1544,0.00019776717232539812,1211,novel
1545,0.00019769660674957213,1540,sadness
1546,0.0001972766557320243,480,demand
1547,0.00019696874650835177,1259,overly
1548,0.00019680902106570356,542,driver
1549,0.00019675619519379567,668,fashion
1550,0.00019655821246981154,804,habit
1551,0.00019635799872963795,314,church
1552,0.0001957919926031949,386,consciousness
1553,0.00019573918813892258,1529,root
1554,0.00019573773201909297,1544,sarcastic
1555,0.00019537930448836684,855,holiday
1556,0.0001951216319921424,428,creature
1557,0.00019476786979767975,419,crack
1558,0.00019446499786261913,772,gold
1559,0.0001943858962923654,1524,romance
1560,0.00019434275530081572,695,final
